"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.20750000000E+008, -5.24285568362E+001, +0.00000000000E+000
+1.21000000000E+008, -5.19222379284E+001, +0.00000000000E+000
+1.21250000000E+008, -5.12954067755E+001, +0.00000000000E+000
+1.21500000000E+008, -5.07019639425E+001, +0.00000000000E+000
+1.21750000000E+008, -5.00430977515E+001, +0.00000000000E+000
+1.22000000000E+008, -4.93587825380E+001, +0.00000000000E+000
+1.22250000000E+008, -4.86465866085E+001, +0.00000000000E+000
+1.22500000000E+008, -4.76950036238E+001, +0.00000000000E+000
+1.22750000000E+008, -4.68623522841E+001, +0.00000000000E+000
+1.23000000000E+008, -4.58934366105E+001, +0.00000000000E+000
+1.23250000000E+008, -4.47807423098E+001, +0.00000000000E+000
+1.23500000000E+008, -4.35194135818E+001, +0.00000000000E+000
+1.23750000000E+008, -4.19539124605E+001, +0.00000000000E+000
+1.24000000000E+008, -4.01486970842E+001, +0.00000000000E+000
+1.24250000000E+008, -3.79157362643E+001, +0.00000000000E+000
+1.24500000000E+008, -3.49270361007E+001, +0.00000000000E+000
+1.24750000000E+008, -3.06082947963E+001, +0.00000000000E+000
+1.25000000000E+008, -2.49255701405E+001, +0.00000000000E+000
+1.25250000000E+008, -2.76359482651E+001, +0.00000000000E+000
+1.25500000000E+008, -3.29239010188E+001, +0.00000000000E+000
+1.25750000000E+008, -3.64647318693E+001, +0.00000000000E+000
+1.26000000000E+008, -3.90126021336E+001, +0.00000000000E+000
+1.26250000000E+008, -4.10559408229E+001, +0.00000000000E+000
+1.26500000000E+008, -4.26355297795E+001, +0.00000000000E+000
+1.26750000000E+008, -4.40891018586E+001, +0.00000000000E+000
+1.27000000000E+008, -4.52427308243E+001, +0.00000000000E+000
+1.27250000000E+008, -4.62765517699E+001, +0.00000000000E+000
+1.27500000000E+008, -4.72147587841E+001, +0.00000000000E+000
+1.27750000000E+008, -4.82098643405E+001, +0.00000000000E+000
+1.28000000000E+008, -4.88168257110E+001, +0.00000000000E+000
+1.28250000000E+008, -4.94876962635E+001, +0.00000000000E+000
+1.28500000000E+008, -5.02748532193E+001, +0.00000000000E+000
