"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.23750000000E+008, -4.50629310814E+001, +0.00000000000E+000
+1.24000000000E+008, -4.26890241842E+001, +0.00000000000E+000
+1.24250000000E+008, -3.96522862895E+001, +0.00000000000E+000
+1.24500000000E+008, -3.51915647077E+001, +0.00000000000E+000
+1.24750000000E+008, -2.94570416057E+001, +0.00000000000E+000
+1.25000000000E+008, -3.28210150119E+001, +0.00000000000E+000
+1.25250000000E+008, -3.80218613794E+001, +0.00000000000E+000
+1.25500000000E+008, -4.15358561709E+001, +0.00000000000E+000
+1.25750000000E+008, -4.40331067655E+001, +0.00000000000E+000
+1.26000000000E+008, -4.59091984399E+001, +0.00000000000E+000
+1.26250000000E+008, -4.75586425134E+001, +0.00000000000E+000
+1.26500000000E+008, -4.90417542021E+001, +0.00000000000E+000
+1.26750000000E+008, -5.01046016882E+001, +0.00000000000E+000
+1.27000000000E+008, -5.12834539137E+001, +0.00000000000E+000
+1.27250000000E+008, -5.21661649962E+001, +0.00000000000E+000
+1.27500000000E+008, -5.29997165967E+001, +0.00000000000E+000
+1.27750000000E+008, -5.35574258420E+001, +0.00000000000E+000
+1.28000000000E+008, -5.44990974378E+001, +0.00000000000E+000
+1.28250000000E+008, -5.52895290380E+001, +0.00000000000E+000
+1.28500000000E+008, -5.55841440387E+001, +0.00000000000E+000
+1.28750000000E+008, -5.61921756711E+001, +0.00000000000E+000
+1.29000000000E+008, -5.70080387378E+001, +0.00000000000E+000
+1.29250000000E+008, -5.73116708197E+001, +0.00000000000E+000
+1.29500000000E+008, -5.78178739712E+001, +0.00000000000E+000
+1.29750000000E+008, -5.79956338094E+001, +0.00000000000E+000
+1.30000000000E+008, -5.88820666600E+001, +0.00000000000E+000
+1.30250000000E+008, -5.91697849156E+001, +0.00000000000E+000
+1.30500000000E+008, -5.97335466197E+001, +0.00000000000E+000
+1.30750000000E+008, -5.98706719516E+001, +0.00000000000E+000
+1.31000000000E+008, -6.03156797836E+001, +0.00000000000E+000
+1.31250000000E+008, -6.11821873785E+001, +0.00000000000E+000
+1.31500000000E+008, -6.11990758750E+001, +0.00000000000E+000
+1.31750000000E+008, -6.12756751634E+001, +0.00000000000E+000
+1.32000000000E+008, -6.18890855199E+001, +0.00000000000E+000
+1.32250000000E+008, -6.24683705789E+001, +0.00000000000E+000
+1.32500000000E+008, -6.26375335191E+001, +0.00000000000E+000
+1.32750000000E+008, -6.27868074529E+001, +0.00000000000E+000
+1.33000000000E+008, -6.29582464586E+001, +0.00000000000E+000
+1.33250000000E+008, -6.34812044514E+001, +0.00000000000E+000
+1.33500000000E+008, -6.40138377483E+001, +0.00000000000E+000
+1.33750000000E+008, -6.38557596379E+001, +0.00000000000E+000
+1.34000000000E+008, -6.47836403880E+001, +0.00000000000E+000
+1.34250000000E+008, -6.47821779953E+001, +0.00000000000E+000
+1.34500000000E+008, -6.49965566415E+001, +0.00000000000E+000
+1.34750000000E+008, -6.55130228935E+001, +0.00000000000E+000
+1.35000000000E+008, -6.57416771946E+001, +0.00000000000E+000
+1.35250000000E+008, -6.61221950505E+001, +0.00000000000E+000
+1.35500000000E+008, -6.62005598145E+001, +0.00000000000E+000
+1.35750000000E+008, -6.65595077301E+001, +0.00000000000E+000
+1.36000000000E+008, -6.73987637275E+001, +0.00000000000E+000
+1.36250000000E+008, -6.70997320490E+001, +0.00000000000E+000
+1.36500000000E+008, -6.76633439776E+001, +0.00000000000E+000
+1.36750000000E+008, -6.76488962193E+001, +0.00000000000E+000
+1.37000000000E+008, -6.82688159143E+001, +0.00000000000E+000
+1.37250000000E+008, -6.87165019264E+001, +0.00000000000E+000
+1.37500000000E+008, -6.79218583758E+001, +0.00000000000E+000
+1.37750000000E+008, -6.84356785298E+001, +0.00000000000E+000
+1.38000000000E+008, -6.86693545520E+001, +0.00000000000E+000
+1.38250000000E+008, -6.94835074692E+001, +0.00000000000E+000
+1.38500000000E+008, -7.02254388387E+001, +0.00000000000E+000
+1.38750000000E+008, -7.09893391912E+001, +0.00000000000E+000
+1.39000000000E+008, -6.99287211058E+001, +0.00000000000E+000
+1.39250000000E+008, -7.20773863971E+001, +0.00000000000E+000
+1.39500000000E+008, -7.17765254914E+001, +0.00000000000E+000
+1.39750000000E+008, -7.16236152612E+001, +0.00000000000E+000
+1.40000000000E+008, -7.18779193032E+001, +0.00000000000E+000
+1.40250000000E+008, -7.12847043247E+001, +0.00000000000E+000
+1.40500000000E+008, -7.20181155774E+001, +0.00000000000E+000
+1.40750000000E+008, -7.41965467169E+001, +0.00000000000E+000
+1.41000000000E+008, -7.33469273249E+001, +0.00000000000E+000
+1.41250000000E+008, -7.23707883470E+001, +0.00000000000E+000
+1.41500000000E+008, -7.30620139918E+001, +0.00000000000E+000
+1.41750000000E+008, -7.31139828561E+001, +0.00000000000E+000
+1.42000000000E+008, -7.50641725521E+001, +0.00000000000E+000
+1.42250000000E+008, -7.54725177665E+001, +0.00000000000E+000
+1.42500000000E+008, -7.63312969954E+001, +0.00000000000E+000
+1.42750000000E+008, -7.84021533751E+001, +0.00000000000E+000
+1.43000000000E+008, -7.66741668573E+001, +0.00000000000E+000
+1.43250000000E+008, -7.75142501235E+001, +0.00000000000E+000
+1.43500000000E+008, -8.42930773927E+001, +0.00000000000E+000
+1.43750000000E+008, -7.87989580914E+001, +0.00000000000E+000
+1.44000000000E+008, -8.58896854980E+001, +0.00000000000E+000
+1.44250000000E+008, -8.04093812420E+001, +0.00000000000E+000
+1.44500000000E+008, -8.04490516764E+001, +0.00000000000E+000
+1.44750000000E+008, -8.09144876444E+001, +0.00000000000E+000
+1.45000000000E+008, -8.62219223638E+001, +0.00000000000E+000
+1.45250000000E+008, -8.40192392297E+001, +0.00000000000E+000
+1.45500000000E+008, -8.53422356160E+001, +0.00000000000E+000
+1.45750000000E+008, -8.91629277541E+001, +0.00000000000E+000
+1.46000000000E+008, -8.74852280269E+001, +0.00000000000E+000
+1.46250000000E+008, -8.22590101637E+001, +0.00000000000E+000
+1.46500000000E+008, -8.70544406378E+001, +0.00000000000E+000
+1.46750000000E+008, -1.01076458396E+002, +0.00000000000E+000
+1.47000000000E+008, -8.76829287989E+001, +0.00000000000E+000
+1.47250000000E+008, -8.22362131280E+001, +0.00000000000E+000
+1.47500000000E+008, -8.99786184546E+001, +0.00000000000E+000
+1.47750000000E+008, -8.55867153992E+001, +0.00000000000E+000
+1.48000000000E+008, -8.18460457310E+001, +0.00000000000E+000
+1.48250000000E+008, -8.85897095519E+001, +0.00000000000E+000
+1.48500000000E+008, -8.37149064622E+001, +0.00000000000E+000
+1.48750000000E+008, -8.28368800935E+001, +0.00000000000E+000
+1.49000000000E+008, -7.82834410531E+001, +0.00000000000E+000
+1.49250000000E+008, -7.79853235712E+001, +0.00000000000E+000
+1.49500000000E+008, -7.81009391003E+001, +0.00000000000E+000
+1.49750000000E+008, -7.71951709068E+001, +0.00000000000E+000
+1.50000000000E+008, -7.53048380849E+001, +0.00000000000E+000
