"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.20750000000E+008, -5.70270783388E+001, +0.00000000000E+000
+1.21000000000E+008, -5.67084695172E+001, +0.00000000000E+000
+1.21250000000E+008, -5.58090108500E+001, +0.00000000000E+000
+1.21500000000E+008, -5.52186576489E+001, +0.00000000000E+000
+1.21750000000E+008, -5.45333422481E+001, +0.00000000000E+000
+1.22000000000E+008, -5.36217632345E+001, +0.00000000000E+000
+1.22250000000E+008, -5.26683882739E+001, +0.00000000000E+000
+1.22500000000E+008, -5.17225916302E+001, +0.00000000000E+000
+1.22750000000E+008, -5.07092120141E+001, +0.00000000000E+000
+1.23000000000E+008, -4.95863448626E+001, +0.00000000000E+000
+1.23250000000E+008, -4.81254428873E+001, +0.00000000000E+000
+1.23500000000E+008, -4.65608886837E+001, +0.00000000000E+000
+1.23750000000E+008, -4.45038015603E+001, +0.00000000000E+000
+1.24000000000E+008, -4.20378184265E+001, +0.00000000000E+000
+1.24250000000E+008, -3.86207822663E+001, +0.00000000000E+000
+1.24500000000E+008, -3.37000010995E+001, +0.00000000000E+000
+1.24750000000E+008, -3.01383901712E+001, +0.00000000000E+000
+1.25000000000E+008, -3.51852355394E+001, +0.00000000000E+000
+1.25250000000E+008, -3.95385923183E+001, +0.00000000000E+000
+1.25500000000E+008, -4.26106945634E+001, +0.00000000000E+000
+1.25750000000E+008, -4.49841945840E+001, +0.00000000000E+000
+1.26000000000E+008, -4.67309185848E+001, +0.00000000000E+000
+1.26250000000E+008, -4.82131387701E+001, +0.00000000000E+000
+1.26500000000E+008, -4.95639633457E+001, +0.00000000000E+000
+1.26750000000E+008, -5.05943732148E+001, +0.00000000000E+000
+1.27000000000E+008, -5.15450286377E+001, +0.00000000000E+000
+1.27250000000E+008, -5.25071602332E+001, +0.00000000000E+000
+1.27500000000E+008, -5.33659587609E+001, +0.00000000000E+000
+1.27750000000E+008, -5.40615635696E+001, +0.00000000000E+000
+1.28000000000E+008, -5.47182961228E+001, +0.00000000000E+000
+1.28250000000E+008, -5.53355699406E+001, +0.00000000000E+000
+1.28500000000E+008, -5.57606758446E+001, +0.00000000000E+000
+1.28750000000E+008, -5.66251198052E+001, +0.00000000000E+000
+1.29000000000E+008, -5.71106457438E+001, +0.00000000000E+000
+1.29250000000E+008, -5.73569055419E+001, +0.00000000000E+000
+1.29500000000E+008, -5.79495965067E+001, +0.00000000000E+000
+1.29750000000E+008, -5.84062808488E+001, +0.00000000000E+000
+1.30000000000E+008, -5.87276165065E+001, +0.00000000000E+000
+1.30250000000E+008, -5.92976751935E+001, +0.00000000000E+000
+1.30500000000E+008, -5.96580626180E+001, +0.00000000000E+000
+1.30750000000E+008, -6.03368570964E+001, +0.00000000000E+000
+1.31000000000E+008, -6.02971836395E+001, +0.00000000000E+000
+1.31250000000E+008, -6.05466199630E+001, +0.00000000000E+000
+1.31500000000E+008, -6.11426878005E+001, +0.00000000000E+000
+1.31750000000E+008, -6.18465535313E+001, +0.00000000000E+000
+1.32000000000E+008, -6.18129890157E+001, +0.00000000000E+000
+1.32250000000E+008, -6.24219743604E+001, +0.00000000000E+000
+1.32500000000E+008, -6.26770810700E+001, +0.00000000000E+000
+1.32750000000E+008, -6.33327095413E+001, +0.00000000000E+000
+1.33000000000E+008, -6.33041916724E+001, +0.00000000000E+000
+1.33250000000E+008, -6.31990044734E+001, +0.00000000000E+000
+1.33500000000E+008, -6.38376216713E+001, +0.00000000000E+000
+1.33750000000E+008, -6.41408792476E+001, +0.00000000000E+000
+1.34000000000E+008, -6.49006437659E+001, +0.00000000000E+000
+1.34250000000E+008, -6.50048205226E+001, +0.00000000000E+000
+1.34500000000E+008, -6.48504598682E+001, +0.00000000000E+000
+1.34750000000E+008, -6.53835714415E+001, +0.00000000000E+000
+1.35000000000E+008, -6.56422230637E+001, +0.00000000000E+000
+1.35250000000E+008, -6.55422202014E+001, +0.00000000000E+000
+1.35500000000E+008, -6.66363798259E+001, +0.00000000000E+000
+1.35750000000E+008, -6.68643572426E+001, +0.00000000000E+000
+1.36000000000E+008, -6.74402519958E+001, +0.00000000000E+000
+1.36250000000E+008, -6.63914814431E+001, +0.00000000000E+000
+1.36500000000E+008, -6.76041638319E+001, +0.00000000000E+000
+1.36750000000E+008, -6.71018615359E+001, +0.00000000000E+000
+1.37000000000E+008, -6.67763790849E+001, +0.00000000000E+000
+1.37250000000E+008, -6.72149696332E+001, +0.00000000000E+000
+1.37500000000E+008, -6.83471917821E+001, +0.00000000000E+000
+1.37750000000E+008, -6.87686116083E+001, +0.00000000000E+000
+1.38000000000E+008, -6.86759546922E+001, +0.00000000000E+000
+1.38250000000E+008, -6.96251065025E+001, +0.00000000000E+000
+1.38500000000E+008, -7.00608950106E+001, +0.00000000000E+000
+1.38750000000E+008, -6.93517216273E+001, +0.00000000000E+000
+1.39000000000E+008, -7.00561863666E+001, +0.00000000000E+000
+1.39250000000E+008, -7.06782302399E+001, +0.00000000000E+000
+1.39500000000E+008, -7.08634000514E+001, +0.00000000000E+000
+1.39750000000E+008, -7.01522441264E+001, +0.00000000000E+000
+1.40000000000E+008, -7.20995087218E+001, +0.00000000000E+000
+1.40250000000E+008, -7.09010091300E+001, +0.00000000000E+000
+1.40500000000E+008, -7.11223705033E+001, +0.00000000000E+000
+1.40750000000E+008, -7.23989861129E+001, +0.00000000000E+000
+1.41000000000E+008, -7.27382741597E+001, +0.00000000000E+000
+1.41250000000E+008, -7.31389376981E+001, +0.00000000000E+000
+1.41500000000E+008, -7.31685004960E+001, +0.00000000000E+000
+1.41750000000E+008, -7.65156880495E+001, +0.00000000000E+000
+1.42000000000E+008, -7.55610075854E+001, +0.00000000000E+000
