"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.98802000000E+008, +2.13543700773E+001, +0.00000000000E+000
+1.99801000000E+008, +2.13493341901E+001, +0.00000000000E+000
+2.00800000000E+008, +2.13431613631E+001, +0.00000000000E+000
+2.01799000000E+008, +2.13434464121E+001, +0.00000000000E+000
+2.02798000000E+008, +2.13318849310E+001, +0.00000000000E+000
+2.03797000000E+008, +2.13255115020E+001, +0.00000000000E+000
+2.04796000000E+008, +2.13322404757E+001, +0.00000000000E+000
+2.05795000000E+008, +2.13209247015E+001, +0.00000000000E+000
+2.06794000000E+008, +2.13299352136E+001, +0.00000000000E+000
+2.07793000000E+008, +2.13316096620E+001, +0.00000000000E+000
+2.08792000000E+008, +2.13316130586E+001, +0.00000000000E+000
+2.09791000000E+008, +2.13264108548E+001, +0.00000000000E+000
+2.10790000000E+008, +2.13303082960E+001, +0.00000000000E+000
+2.11789000000E+008, +2.13333035137E+001, +0.00000000000E+000
+2.12788000000E+008, +2.13459075770E+001, +0.00000000000E+000
+2.13787000000E+008, +2.13486437302E+001, +0.00000000000E+000
+2.14786000000E+008, +2.13553361542E+001, +0.00000000000E+000
+2.15785000000E+008, +2.13459634542E+001, +0.00000000000E+000
+2.16784000000E+008, +2.13476156598E+001, +0.00000000000E+000
+2.17783000000E+008, +2.13634360576E+001, +0.00000000000E+000
+2.18782000000E+008, +2.13574870877E+001, +0.00000000000E+000
+2.19781000000E+008, +2.13657277491E+001, +0.00000000000E+000
+2.20780000000E+008, +2.13667119476E+001, +0.00000000000E+000
+2.21779000000E+008, +2.13695728965E+001, +0.00000000000E+000
+2.22778000000E+008, +2.13609086679E+001, +0.00000000000E+000
+2.23777000000E+008, +2.13579376655E+001, +0.00000000000E+000
+2.24776000000E+008, +2.13565256955E+001, +0.00000000000E+000
+2.25775000000E+008, +2.13459752258E+001, +0.00000000000E+000
+2.26774000000E+008, +2.13513443237E+001, +0.00000000000E+000
+2.27773000000E+008, +2.13506509411E+001, +0.00000000000E+000
+2.28772000000E+008, +2.13489476119E+001, +0.00000000000E+000
+2.29771000000E+008, +2.13384100646E+001, +0.00000000000E+000
+2.30770000000E+008, +2.13318952833E+001, +0.00000000000E+000
+2.31769000000E+008, +2.13274352278E+001, +0.00000000000E+000
+2.32768000000E+008, +2.13097008482E+001, +0.00000000000E+000
+2.33767000000E+008, +2.13054385507E+001, +0.00000000000E+000
+2.34766000000E+008, +2.13019640532E+001, +0.00000000000E+000
+2.35765000000E+008, +2.12888081366E+001, +0.00000000000E+000
+2.36764000000E+008, +2.12831768324E+001, +0.00000000000E+000
+2.37763000000E+008, +2.12754834768E+001, +0.00000000000E+000
+2.38762000000E+008, +2.12718919386E+001, +0.00000000000E+000
+2.39761000000E+008, +2.12591715612E+001, +0.00000000000E+000
+2.40760000000E+008, +2.12521406939E+001, +0.00000000000E+000
+2.41759000000E+008, +2.12469818641E+001, +0.00000000000E+000
+2.42758000000E+008, +2.12287712657E+001, +0.00000000000E+000
+2.43757000000E+008, +2.12174438866E+001, +0.00000000000E+000
+2.44756000000E+008, +2.12278739053E+001, +0.00000000000E+000
+2.45755000000E+008, +2.11973342724E+001, +0.00000000000E+000
+2.46754000000E+008, +2.12048790865E+001, +0.00000000000E+000
+2.47753000000E+008, +2.11892216502E+001, +0.00000000000E+000
+2.48752000000E+008, +2.11852198510E+001, +0.00000000000E+000
+2.49751000000E+008, +2.11713669726E+001, +0.00000000000E+000
+2.50750000000E+008, +2.11822994138E+001, +0.00000000000E+000
+2.51749000000E+008, +2.11716712168E+001, +0.00000000000E+000
+2.52748000000E+008, +2.11587822165E+001, +0.00000000000E+000
+2.53747000000E+008, +2.11606748429E+001, +0.00000000000E+000
+2.54746000000E+008, +2.11640165681E+001, +0.00000000000E+000
+2.55745000000E+008, +2.11518993849E+001, +0.00000000000E+000
+2.56744000000E+008, +2.11483766477E+001, +0.00000000000E+000
+2.57743000000E+008, +2.11470937469E+001, +0.00000000000E+000
+2.58742000000E+008, +2.11528694020E+001, +0.00000000000E+000
+2.59741000000E+008, +2.11530606977E+001, +0.00000000000E+000
+2.60740000000E+008, +2.11555894932E+001, +0.00000000000E+000
+2.61739000000E+008, +2.11550436455E+001, +0.00000000000E+000
+2.62738000000E+008, +2.11423148849E+001, +0.00000000000E+000
+2.63737000000E+008, +2.11379860566E+001, +0.00000000000E+000
+2.64736000000E+008, +2.11449378571E+001, +0.00000000000E+000
+2.65735000000E+008, +2.11493345182E+001, +0.00000000000E+000
+2.66734000000E+008, +2.11480577429E+001, +0.00000000000E+000
+2.67733000000E+008, +2.11441666505E+001, +0.00000000000E+000
+2.68732000000E+008, +2.11417105294E+001, +0.00000000000E+000
+2.69731000000E+008, +2.11500832974E+001, +0.00000000000E+000
