"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.02000000000E+006, +2.17938359140E+001, +0.00000000000E+000
+1.03000000000E+006, +2.18507899676E+001, +0.00000000000E+000
+1.04000000000E+006, +2.18814760453E+001, +0.00000000000E+000
+1.05000000000E+006, +2.19085845379E+001, +0.00000000000E+000
+1.06000000000E+006, +2.19363444822E+001, +0.00000000000E+000
+1.07000000000E+006, +2.19702059217E+001, +0.00000000000E+000
+1.08000000000E+006, +2.20064787668E+001, +0.00000000000E+000
+1.09000000000E+006, +2.20379987785E+001, +0.00000000000E+000
+1.10000000000E+006, +2.20789327201E+001, +0.00000000000E+000
+1.11000000000E+006, +2.20871894983E+001, +0.00000000000E+000
+1.12000000000E+006, +2.21079758322E+001, +0.00000000000E+000
+1.13000000000E+006, +2.21512931461E+001, +0.00000000000E+000
+1.14000000000E+006, +2.21737985233E+001, +0.00000000000E+000
+1.15000000000E+006, +2.21951859768E+001, +0.00000000000E+000
+1.16000000000E+006, +2.22321432604E+001, +0.00000000000E+000
+1.17000000000E+006, +2.22635064840E+001, +0.00000000000E+000
+1.18000000000E+006, +2.22917795491E+001, +0.00000000000E+000
+1.19000000000E+006, +2.23023700297E+001, +0.00000000000E+000
+1.20000000000E+006, +2.23283465013E+001, +0.00000000000E+000
+1.21000000000E+006, +2.23659116252E+001, +0.00000000000E+000
+1.22000000000E+006, +2.23761036311E+001, +0.00000000000E+000
+1.23000000000E+006, +2.23858943283E+001, +0.00000000000E+000
+1.24000000000E+006, +2.24266403016E+001, +0.00000000000E+000
+1.25000000000E+006, +2.24301547637E+001, +0.00000000000E+000
+1.26000000000E+006, +2.24670266518E+001, +0.00000000000E+000
+1.27000000000E+006, +2.24703316815E+001, +0.00000000000E+000
+1.28000000000E+006, +2.25026571732E+001, +0.00000000000E+000
+1.29000000000E+006, +2.25285126363E+001, +0.00000000000E+000
+1.30000000000E+006, +2.25396595908E+001, +0.00000000000E+000
+1.31000000000E+006, +2.25744740283E+001, +0.00000000000E+000
+1.32000000000E+006, +2.25868538150E+001, +0.00000000000E+000
+1.33000000000E+006, +2.25846406077E+001, +0.00000000000E+000
+1.34000000000E+006, +2.26158329173E+001, +0.00000000000E+000
+1.35000000000E+006, +2.26323447419E+001, +0.00000000000E+000
+1.36000000000E+006, +2.26363233771E+001, +0.00000000000E+000
+1.37000000000E+006, +2.26762918268E+001, +0.00000000000E+000
+1.38000000000E+006, +2.26947062948E+001, +0.00000000000E+000
+1.39000000000E+006, +2.27197735620E+001, +0.00000000000E+000
+1.40000000000E+006, +2.27292601672E+001, +0.00000000000E+000
+1.41000000000E+006, +2.27387765729E+001, +0.00000000000E+000
+1.42000000000E+006, +2.27590870531E+001, +0.00000000000E+000
+1.43000000000E+006, +2.27581112869E+001, +0.00000000000E+000
+1.44000000000E+006, +2.27897654516E+001, +0.00000000000E+000
+1.45000000000E+006, +2.28088091409E+001, +0.00000000000E+000
+1.46000000000E+006, +2.28224706073E+001, +0.00000000000E+000
+1.47000000000E+006, +2.28308570763E+001, +0.00000000000E+000
+1.48000000000E+006, +2.28515941451E+001, +0.00000000000E+000
+1.49000000000E+006, +2.28649227297E+001, +0.00000000000E+000
+1.50000000000E+006, +2.28903733799E+001, +0.00000000000E+000
+1.51000000000E+006, +2.28891438078E+001, +0.00000000000E+000
+1.52000000000E+006, +2.29040038574E+001, +0.00000000000E+000
+1.53000000000E+006, +2.29217132067E+001, +0.00000000000E+000
+1.54000000000E+006, +2.29219492782E+001, +0.00000000000E+000
+1.55000000000E+006, +2.29486129216E+001, +0.00000000000E+000
+1.56000000000E+006, +2.29531501517E+001, +0.00000000000E+000
+1.57000000000E+006, +2.29639012297E+001, +0.00000000000E+000
+1.58000000000E+006, +2.29905219846E+001, +0.00000000000E+000
+1.59000000000E+006, +2.30003360695E+001, +0.00000000000E+000
+1.60000000000E+006, +2.30001053229E+001, +0.00000000000E+000
+1.61000000000E+006, +2.30144242383E+001, +0.00000000000E+000
+1.62000000000E+006, +2.30255084441E+001, +0.00000000000E+000
+1.63000000000E+006, +2.30415005893E+001, +0.00000000000E+000
+1.64000000000E+006, +2.30546309408E+001, +0.00000000000E+000
+1.65000000000E+006, +2.30654413379E+001, +0.00000000000E+000
+1.66000000000E+006, +2.30595325813E+001, +0.00000000000E+000
+1.67000000000E+006, +2.30889557500E+001, +0.00000000000E+000
+1.68000000000E+006, +2.31128270242E+001, +0.00000000000E+000
+1.69000000000E+006, +2.31197537205E+001, +0.00000000000E+000
+1.70000000000E+006, +2.31142521610E+001, +0.00000000000E+000
+1.71000000000E+006, +2.31211161545E+001, +0.00000000000E+000
+1.72000000000E+006, +2.31286286696E+001, +0.00000000000E+000
+1.73000000000E+006, +2.31161388442E+001, +0.00000000000E+000
+1.74000000000E+006, +2.31190500456E+001, +0.00000000000E+000
+1.75000000000E+006, +2.31162535825E+001, +0.00000000000E+000
+1.76000000000E+006, +2.31074452388E+001, +0.00000000000E+000
+1.77000000000E+006, +2.31323287056E+001, +0.00000000000E+000
+1.78000000000E+006, +2.31391982745E+001, +0.00000000000E+000
+1.79000000000E+006, +2.31454640897E+001, +0.00000000000E+000
+1.80000000000E+006, +2.31400228011E+001, +0.00000000000E+000
+1.81000000000E+006, +2.31394798464E+001, +0.00000000000E+000
+1.82000000000E+006, +2.31652751442E+001, +0.00000000000E+000
+1.83000000000E+006, +2.31730360760E+001, +0.00000000000E+000
+1.84000000000E+006, +2.31803360764E+001, +0.00000000000E+000
+1.85000000000E+006, +2.32099528156E+001, +0.00000000000E+000
+1.86000000000E+006, +2.32048980924E+001, +0.00000000000E+000
+1.87000000000E+006, +2.32248294805E+001, +0.00000000000E+000
+1.88000000000E+006, +2.32561469471E+001, +0.00000000000E+000
+1.89000000000E+006, +2.32517373647E+001, +0.00000000000E+000
+1.90000000000E+006, +2.32479902567E+001, +0.00000000000E+000
+1.91000000000E+006, +2.32791466157E+001, +0.00000000000E+000
+1.92000000000E+006, +2.32638602590E+001, +0.00000000000E+000
+1.93000000000E+006, +2.32787862646E+001, +0.00000000000E+000
+1.94000000000E+006, +2.32869323589E+001, +0.00000000000E+000
+1.95000000000E+006, +2.32988460465E+001, +0.00000000000E+000
+1.96000000000E+006, +2.33057593483E+001, +0.00000000000E+000
+1.97000000000E+006, +2.33352882445E+001, +0.00000000000E+000
+1.98000000000E+006, +2.33180044179E+001, +0.00000000000E+000
+1.99000000000E+006, +2.33412950040E+001, +0.00000000000E+000
+2.00000000000E+006, +2.33320067063E+001, +0.00000000000E+000
+2.01000000000E+006, +2.33451030941E+001, +0.00000000000E+000
+2.02000000000E+006, +2.33510401033E+001, +0.00000000000E+000
+2.03000000000E+006, +2.33644113749E+001, +0.00000000000E+000
+2.04000000000E+006, +2.33796990470E+001, +0.00000000000E+000
+2.05000000000E+006, +2.33773998835E+001, +0.00000000000E+000
+2.06000000000E+006, +2.33891932716E+001, +0.00000000000E+000
+2.07000000000E+006, +2.33961581728E+001, +0.00000000000E+000
+2.08000000000E+006, +2.34015317668E+001, +0.00000000000E+000
+2.09000000000E+006, +2.33966671471E+001, +0.00000000000E+000
+2.10000000000E+006, +2.34047878946E+001, +0.00000000000E+000
+2.11000000000E+006, +2.34127945650E+001, +0.00000000000E+000
+2.12000000000E+006, +2.34215321798E+001, +0.00000000000E+000
+2.13000000000E+006, +2.34314675149E+001, +0.00000000000E+000
+2.14000000000E+006, +2.34332562165E+001, +0.00000000000E+000
+2.15000000000E+006, +2.34346465303E+001, +0.00000000000E+000
+2.16000000000E+006, +2.34477479795E+001, +0.00000000000E+000
+2.17000000000E+006, +2.34407571454E+001, +0.00000000000E+000
+2.18000000000E+006, +2.34619958810E+001, +0.00000000000E+000
+2.19000000000E+006, +2.34593596753E+001, +0.00000000000E+000
+2.20000000000E+006, +2.34739899999E+001, +0.00000000000E+000
+2.21000000000E+006, +2.34564060427E+001, +0.00000000000E+000
+2.22000000000E+006, +2.34729558425E+001, +0.00000000000E+000
+2.23000000000E+006, +2.34733641319E+001, +0.00000000000E+000
+2.24000000000E+006, +2.34697916373E+001, +0.00000000000E+000
+2.25000000000E+006, +2.34862385794E+001, +0.00000000000E+000
+2.26000000000E+006, +2.35024913788E+001, +0.00000000000E+000
+2.27000000000E+006, +2.34970777601E+001, +0.00000000000E+000
+2.28000000000E+006, +2.35004715585E+001, +0.00000000000E+000
+2.29000000000E+006, +2.35064537361E+001, +0.00000000000E+000
+2.30000000000E+006, +2.35087724092E+001, +0.00000000000E+000
+2.31000000000E+006, +2.35202286290E+001, +0.00000000000E+000
+2.32000000000E+006, +2.35169482461E+001, +0.00000000000E+000
+2.33000000000E+006, +2.35383972698E+001, +0.00000000000E+000
+2.34000000000E+006, +2.35413730830E+001, +0.00000000000E+000
+2.35000000000E+006, +2.35223824967E+001, +0.00000000000E+000
+2.36000000000E+006, +2.35378383468E+001, +0.00000000000E+000
+2.37000000000E+006, +2.35382829406E+001, +0.00000000000E+000
+2.38000000000E+006, +2.35628738567E+001, +0.00000000000E+000
+2.39000000000E+006, +2.35597679652E+001, +0.00000000000E+000
+2.40000000000E+006, +2.35587802600E+001, +0.00000000000E+000
+2.41000000000E+006, +2.35569941059E+001, +0.00000000000E+000
+2.42000000000E+006, +2.35734581377E+001, +0.00000000000E+000
+2.43000000000E+006, +2.35813194877E+001, +0.00000000000E+000
+2.44000000000E+006, +2.35750163607E+001, +0.00000000000E+000
+2.45000000000E+006, +2.35638390863E+001, +0.00000000000E+000
+2.46000000000E+006, +2.35813734772E+001, +0.00000000000E+000
+2.47000000000E+006, +2.35660523219E+001, +0.00000000000E+000
+2.48000000000E+006, +2.35958060327E+001, +0.00000000000E+000
+2.49000000000E+006, +2.35987726746E+001, +0.00000000000E+000
+2.50000000000E+006, +2.35876438850E+001, +0.00000000000E+000
+2.51000000000E+006, +2.35882098773E+001, +0.00000000000E+000
+2.52000000000E+006, +2.36304559592E+001, +0.00000000000E+000
+2.53000000000E+006, +2.35982128434E+001, +0.00000000000E+000
+2.54000000000E+006, +2.36164538956E+001, +0.00000000000E+000
+2.55000000000E+006, +2.36137155847E+001, +0.00000000000E+000
+2.56000000000E+006, +2.36193396890E+001, +0.00000000000E+000
+2.57000000000E+006, +2.36029179779E+001, +0.00000000000E+000
+2.58000000000E+006, +2.36345635360E+001, +0.00000000000E+000
+2.59000000000E+006, +2.36176051221E+001, +0.00000000000E+000
+2.60000000000E+006, +2.36339227030E+001, +0.00000000000E+000
+2.61000000000E+006, +2.36429575979E+001, +0.00000000000E+000
+2.62000000000E+006, +2.36331276642E+001, +0.00000000000E+000
+2.63000000000E+006, +2.36398783302E+001, +0.00000000000E+000
+2.64000000000E+006, +2.36482996252E+001, +0.00000000000E+000
+2.65000000000E+006, +2.36378745917E+001, +0.00000000000E+000
+2.66000000000E+006, +2.36647221663E+001, +0.00000000000E+000
+2.67000000000E+006, +2.36463917102E+001, +0.00000000000E+000
+2.68000000000E+006, +2.36724166844E+001, +0.00000000000E+000
+2.69000000000E+006, +2.36595861105E+001, +0.00000000000E+000
+2.70000000000E+006, +2.36749303637E+001, +0.00000000000E+000
+2.71000000000E+006, +2.36451975890E+001, +0.00000000000E+000
+2.72000000000E+006, +2.36640046648E+001, +0.00000000000E+000
+2.73000000000E+006, +2.36771890746E+001, +0.00000000000E+000
+2.74000000000E+006, +2.36809955156E+001, +0.00000000000E+000
+2.75000000000E+006, +2.36814867860E+001, +0.00000000000E+000
+2.76000000000E+006, +2.36717084051E+001, +0.00000000000E+000
+2.77000000000E+006, +2.36859315436E+001, +0.00000000000E+000
+2.78000000000E+006, +2.36643202206E+001, +0.00000000000E+000
+2.79000000000E+006, +2.36808482031E+001, +0.00000000000E+000
+2.80000000000E+006, +2.36736436500E+001, +0.00000000000E+000
+2.81000000000E+006, +2.36746072982E+001, +0.00000000000E+000
+2.82000000000E+006, +2.36956459635E+001, +0.00000000000E+000
+2.83000000000E+006, +2.36783184486E+001, +0.00000000000E+000
+2.84000000000E+006, +2.36795680418E+001, +0.00000000000E+000
+2.85000000000E+006, +2.37109123133E+001, +0.00000000000E+000
+2.86000000000E+006, +2.36941271365E+001, +0.00000000000E+000
+2.87000000000E+006, +2.36978267755E+001, +0.00000000000E+000
+2.88000000000E+006, +2.36985422871E+001, +0.00000000000E+000
+2.89000000000E+006, +2.36983585763E+001, +0.00000000000E+000
+2.90000000000E+006, +2.37058488757E+001, +0.00000000000E+000
+2.91000000000E+006, +2.37259053740E+001, +0.00000000000E+000
+2.92000000000E+006, +2.37057862071E+001, +0.00000000000E+000
+2.93000000000E+006, +2.37208639639E+001, +0.00000000000E+000
+2.94000000000E+006, +2.37249773899E+001, +0.00000000000E+000
+2.95000000000E+006, +2.37144502271E+001, +0.00000000000E+000
+2.96000000000E+006, +2.37338946251E+001, +0.00000000000E+000
+2.97000000000E+006, +2.37313677595E+001, +0.00000000000E+000
+2.98000000000E+006, +2.37386770085E+001, +0.00000000000E+000
+2.99000000000E+006, +2.37293134272E+001, +0.00000000000E+000
+3.00000000000E+006, +2.37337748615E+001, +0.00000000000E+000
+3.01000000000E+006, +2.37259756721E+001, +0.00000000000E+000
+3.02000000000E+006, +2.37525962225E+001, +0.00000000000E+000
+3.03000000000E+006, +2.37350077949E+001, +0.00000000000E+000
+3.04000000000E+006, +2.37286727654E+001, +0.00000000000E+000
+3.05000000000E+006, +2.37442768626E+001, +0.00000000000E+000
+3.06000000000E+006, +2.37482104932E+001, +0.00000000000E+000
+3.07000000000E+006, +2.37497678199E+001, +0.00000000000E+000
+3.08000000000E+006, +2.37407057102E+001, +0.00000000000E+000
+3.09000000000E+006, +2.37494257492E+001, +0.00000000000E+000
+3.10000000000E+006, +2.37653977906E+001, +0.00000000000E+000
+3.11000000000E+006, +2.37511905291E+001, +0.00000000000E+000
+3.12000000000E+006, +2.37454544349E+001, +0.00000000000E+000
+3.13000000000E+006, +2.37467016609E+001, +0.00000000000E+000
+3.14000000000E+006, +2.37547874816E+001, +0.00000000000E+000
+3.15000000000E+006, +2.37702520535E+001, +0.00000000000E+000
+3.16000000000E+006, +2.37679444769E+001, +0.00000000000E+000
+3.17000000000E+006, +2.37710434511E+001, +0.00000000000E+000
+3.18000000000E+006, +2.37699513052E+001, +0.00000000000E+000
+3.19000000000E+006, +2.37647536444E+001, +0.00000000000E+000
+3.20000000000E+006, +2.37888605738E+001, +0.00000000000E+000
+3.21000000000E+006, +2.37743306373E+001, +0.00000000000E+000
+3.22000000000E+006, +2.37643245675E+001, +0.00000000000E+000
+3.23000000000E+006, +2.37765743728E+001, +0.00000000000E+000
+3.24000000000E+006, +2.37798883040E+001, +0.00000000000E+000
+3.25000000000E+006, +2.37912703933E+001, +0.00000000000E+000
+3.26000000000E+006, +2.37670133335E+001, +0.00000000000E+000
+3.27000000000E+006, +2.37821251725E+001, +0.00000000000E+000
+3.28000000000E+006, +2.37807822708E+001, +0.00000000000E+000
+3.29000000000E+006, +2.37975517444E+001, +0.00000000000E+000
+3.30000000000E+006, +2.37893140768E+001, +0.00000000000E+000
+3.31000000000E+006, +2.37895096204E+001, +0.00000000000E+000
+3.32000000000E+006, +2.37862532185E+001, +0.00000000000E+000
+3.33000000000E+006, +2.37850673361E+001, +0.00000000000E+000
+3.34000000000E+006, +2.37859484335E+001, +0.00000000000E+000
+3.35000000000E+006, +2.37884174709E+001, +0.00000000000E+000
+3.36000000000E+006, +2.38041602057E+001, +0.00000000000E+000
+3.37000000000E+006, +2.38011798717E+001, +0.00000000000E+000
+3.38000000000E+006, +2.37895692907E+001, +0.00000000000E+000
+3.39000000000E+006, +2.37823051320E+001, +0.00000000000E+000
+3.40000000000E+006, +2.37967788574E+001, +0.00000000000E+000
+3.41000000000E+006, +2.37991119603E+001, +0.00000000000E+000
+3.42000000000E+006, +2.37955693354E+001, +0.00000000000E+000
+3.43000000000E+006, +2.38109168549E+001, +0.00000000000E+000
+3.44000000000E+006, +2.38102268566E+001, +0.00000000000E+000
+3.45000000000E+006, +2.38018262484E+001, +0.00000000000E+000
+3.46000000000E+006, +2.38051144218E+001, +0.00000000000E+000
+3.47000000000E+006, +2.38057946841E+001, +0.00000000000E+000
+3.48000000000E+006, +2.38003097109E+001, +0.00000000000E+000
+3.49000000000E+006, +2.38075528235E+001, +0.00000000000E+000
+3.50000000000E+006, +2.38168217273E+001, +0.00000000000E+000
+3.51000000000E+006, +2.38208866912E+001, +0.00000000000E+000
+3.52000000000E+006, +2.38309762512E+001, +0.00000000000E+000
+3.53000000000E+006, +2.38398028578E+001, +0.00000000000E+000
+3.54000000000E+006, +2.38252313092E+001, +0.00000000000E+000
+3.55000000000E+006, +2.38272079896E+001, +0.00000000000E+000
+3.56000000000E+006, +2.38330243248E+001, +0.00000000000E+000
+3.57000000000E+006, +2.38182634636E+001, +0.00000000000E+000
+3.58000000000E+006, +2.38177185037E+001, +0.00000000000E+000
+3.59000000000E+006, +2.38263626337E+001, +0.00000000000E+000
+3.60000000000E+006, +2.38209435204E+001, +0.00000000000E+000
+3.61000000000E+006, +2.38184445180E+001, +0.00000000000E+000
+3.62000000000E+006, +2.38297303269E+001, +0.00000000000E+000
+3.63000000000E+006, +2.38289733374E+001, +0.00000000000E+000
+3.64000000000E+006, +2.38301391570E+001, +0.00000000000E+000
+3.65000000000E+006, +2.38234448405E+001, +0.00000000000E+000
+3.66000000000E+006, +2.38368951896E+001, +0.00000000000E+000
+3.67000000000E+006, +2.38340535809E+001, +0.00000000000E+000
+3.68000000000E+006, +2.38342536966E+001, +0.00000000000E+000
+3.69000000000E+006, +2.38412371688E+001, +0.00000000000E+000
+3.70000000000E+006, +2.38427605693E+001, +0.00000000000E+000
+3.71000000000E+006, +2.38431574406E+001, +0.00000000000E+000
+3.72000000000E+006, +2.38438905590E+001, +0.00000000000E+000
+3.73000000000E+006, +2.38540318075E+001, +0.00000000000E+000
+3.74000000000E+006, +2.38428642754E+001, +0.00000000000E+000
+3.75000000000E+006, +2.38439282639E+001, +0.00000000000E+000
+3.76000000000E+006, +2.38503863611E+001, +0.00000000000E+000
+3.77000000000E+006, +2.38547095301E+001, +0.00000000000E+000
+3.78000000000E+006, +2.38365547424E+001, +0.00000000000E+000
+3.79000000000E+006, +2.38550154516E+001, +0.00000000000E+000
+3.80000000000E+006, +2.38304489729E+001, +0.00000000000E+000
+3.81000000000E+006, +2.38208600750E+001, +0.00000000000E+000
+3.82000000000E+006, +2.38337795061E+001, +0.00000000000E+000
+3.83000000000E+006, +2.38409805128E+001, +0.00000000000E+000
+3.84000000000E+006, +2.38206185873E+001, +0.00000000000E+000
+3.85000000000E+006, +2.38246595776E+001, +0.00000000000E+000
+3.86000000000E+006, +2.38068445277E+001, +0.00000000000E+000
+3.87000000000E+006, +2.38110496506E+001, +0.00000000000E+000
+3.88000000000E+006, +2.38134496433E+001, +0.00000000000E+000
+3.89000000000E+006, +2.38064967742E+001, +0.00000000000E+000
+3.90000000000E+006, +2.38052547204E+001, +0.00000000000E+000
+3.91000000000E+006, +2.38094898657E+001, +0.00000000000E+000
+3.92000000000E+006, +2.38072451595E+001, +0.00000000000E+000
+3.93000000000E+006, +2.38345330888E+001, +0.00000000000E+000
+3.94000000000E+006, +2.38381025402E+001, +0.00000000000E+000
+3.95000000000E+006, +2.38322080387E+001, +0.00000000000E+000
+3.96000000000E+006, +2.38452248557E+001, +0.00000000000E+000
+3.97000000000E+006, +2.38584912525E+001, +0.00000000000E+000
+3.98000000000E+006, +2.38623990295E+001, +0.00000000000E+000
+3.99000000000E+006, +2.38679233570E+001, +0.00000000000E+000
+4.00000000000E+006, +2.38537366204E+001, +0.00000000000E+000
+4.01000000000E+006, +2.38670971980E+001, +0.00000000000E+000
+4.02000000000E+006, +2.38666903856E+001, +0.00000000000E+000
+4.03000000000E+006, +2.38644208112E+001, +0.00000000000E+000
+4.04000000000E+006, +2.38696638362E+001, +0.00000000000E+000
+4.05000000000E+006, +2.38606642917E+001, +0.00000000000E+000
+4.06000000000E+006, +2.38603726565E+001, +0.00000000000E+000
+4.07000000000E+006, +2.38476102225E+001, +0.00000000000E+000
+4.08000000000E+006, +2.38567337292E+001, +0.00000000000E+000
+4.09000000000E+006, +2.38707156987E+001, +0.00000000000E+000
+4.10000000000E+006, +2.38218689401E+001, +0.00000000000E+000
+4.11000000000E+006, +2.38472482654E+001, +0.00000000000E+000
+4.12000000000E+006, +2.38360000446E+001, +0.00000000000E+000
+4.13000000000E+006, +2.38164286879E+001, +0.00000000000E+000
+4.14000000000E+006, +2.38486554393E+001, +0.00000000000E+000
+4.15000000000E+006, +2.38223907356E+001, +0.00000000000E+000
+4.16000000000E+006, +2.38412603052E+001, +0.00000000000E+000
+4.17000000000E+006, +2.38376384723E+001, +0.00000000000E+000
+4.18000000000E+006, +2.38282750156E+001, +0.00000000000E+000
+4.19000000000E+006, +2.38521853968E+001, +0.00000000000E+000
+4.20000000000E+006, +2.38518404987E+001, +0.00000000000E+000
+4.21000000000E+006, +2.38680460669E+001, +0.00000000000E+000
+4.22000000000E+006, +2.38569859819E+001, +0.00000000000E+000
+4.23000000000E+006, +2.38706595086E+001, +0.00000000000E+000
+4.24000000000E+006, +2.38712379645E+001, +0.00000000000E+000
+4.25000000000E+006, +2.38920791498E+001, +0.00000000000E+000
+4.26000000000E+006, +2.38832685656E+001, +0.00000000000E+000
+4.27000000000E+006, +2.38895090309E+001, +0.00000000000E+000
+4.28000000000E+006, +2.38791556035E+001, +0.00000000000E+000
+4.29000000000E+006, +2.38804812347E+001, +0.00000000000E+000
+4.30000000000E+006, +2.38932834036E+001, +0.00000000000E+000
