"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.17000000000E+008, +2.18182851743E+001, +0.00000000000E+000
+1.18000000000E+008, +2.18197461124E+001, +0.00000000000E+000
+1.19000000000E+008, +2.18100301790E+001, +0.00000000000E+000
+1.20000000000E+008, +2.17889212284E+001, +0.00000000000E+000
+1.21000000000E+008, +2.17781060651E+001, +0.00000000000E+000
+1.22000000000E+008, +2.17672484355E+001, +0.00000000000E+000
+1.23000000000E+008, +2.17497788251E+001, +0.00000000000E+000
+1.24000000000E+008, +2.17458814729E+001, +0.00000000000E+000
+1.25000000000E+008, +2.17226110251E+001, +0.00000000000E+000
+1.26000000000E+008, +2.17040683225E+001, +0.00000000000E+000
+1.27000000000E+008, +2.17091619065E+001, +0.00000000000E+000
+1.28000000000E+008, +2.16964318766E+001, +0.00000000000E+000
+1.29000000000E+008, +2.16754070005E+001, +0.00000000000E+000
+1.30000000000E+008, +2.16657911844E+001, +0.00000000000E+000
+1.31000000000E+008, +2.16558054484E+001, +0.00000000000E+000
+1.32000000000E+008, +2.16297832827E+001, +0.00000000000E+000
+1.33000000000E+008, +2.16236746352E+001, +0.00000000000E+000
+1.34000000000E+008, +2.16184706007E+001, +0.00000000000E+000
+1.35000000000E+008, +2.16100801652E+001, +0.00000000000E+000
+1.36000000000E+008, +2.15930933729E+001, +0.00000000000E+000
+1.37000000000E+008, +2.15953104888E+001, +0.00000000000E+000
+1.38000000000E+008, +2.15814919241E+001, +0.00000000000E+000
+1.39000000000E+008, +2.15756636932E+001, +0.00000000000E+000
+1.40000000000E+008, +2.15726189026E+001, +0.00000000000E+000
+1.41000000000E+008, +2.15612963849E+001, +0.00000000000E+000
+1.42000000000E+008, +2.15548549671E+001, +0.00000000000E+000
+1.43000000000E+008, +2.15539550864E+001, +0.00000000000E+000
+1.44000000000E+008, +2.15520307933E+001, +0.00000000000E+000
+1.45000000000E+008, +2.15593994883E+001, +0.00000000000E+000
+1.46000000000E+008, +2.15690425244E+001, +0.00000000000E+000
+1.47000000000E+008, +2.15574989574E+001, +0.00000000000E+000
+1.48000000000E+008, +2.15598966802E+001, +0.00000000000E+000
+1.49000000000E+008, +2.15627956838E+001, +0.00000000000E+000
+1.50000000000E+008, +2.15576098695E+001, +0.00000000000E+000
+1.51000000000E+008, +2.15679968316E+001, +0.00000000000E+000
+1.52000000000E+008, +2.15771769332E+001, +0.00000000000E+000
+1.53000000000E+008, +2.15737309443E+001, +0.00000000000E+000
+1.54000000000E+008, +2.15785440797E+001, +0.00000000000E+000
+1.55000000000E+008, +2.15810702894E+001, +0.00000000000E+000
+1.56000000000E+008, +2.15927793815E+001, +0.00000000000E+000
+1.57000000000E+008, +2.15986054308E+001, +0.00000000000E+000
+1.58000000000E+008, +2.15869007436E+001, +0.00000000000E+000
+1.59000000000E+008, +2.16003198423E+001, +0.00000000000E+000
+1.60000000000E+008, +2.15861852416E+001, +0.00000000000E+000
+1.61000000000E+008, +2.16090843636E+001, +0.00000000000E+000
+1.62000000000E+008, +2.16076881637E+001, +0.00000000000E+000
+1.63000000000E+008, +2.16089208312E+001, +0.00000000000E+000
+1.64000000000E+008, +2.16092954480E+001, +0.00000000000E+000
+1.65000000000E+008, +2.16121827701E+001, +0.00000000000E+000
+1.66000000000E+008, +2.16109766359E+001, +0.00000000000E+000
+1.67000000000E+008, +2.16169549971E+001, +0.00000000000E+000
+1.68000000000E+008, +2.16094419171E+001, +0.00000000000E+000
+1.69000000000E+008, +2.16007687053E+001, +0.00000000000E+000
+1.70000000000E+008, +2.16105347513E+001, +0.00000000000E+000
+1.71000000000E+008, +2.16022327587E+001, +0.00000000000E+000
+1.72000000000E+008, +2.15985011952E+001, +0.00000000000E+000
+1.73000000000E+008, +2.15915161364E+001, +0.00000000000E+000
+1.74000000000E+008, +2.15884314631E+001, +0.00000000000E+000
+1.75000000000E+008, +2.15905475412E+001, +0.00000000000E+000
+1.76000000000E+008, +2.15830488027E+001, +0.00000000000E+000
+1.77000000000E+008, +2.15719931460E+001, +0.00000000000E+000
+1.78000000000E+008, +2.15695406375E+001, +0.00000000000E+000
+1.79000000000E+008, +2.15666502034E+001, +0.00000000000E+000
+1.80000000000E+008, +2.15516256199E+001, +0.00000000000E+000
+1.81000000000E+008, +2.15461403240E+001, +0.00000000000E+000
+1.82000000000E+008, +2.15442572551E+001, +0.00000000000E+000
+1.83000000000E+008, +2.15328566121E+001, +0.00000000000E+000
+1.84000000000E+008, +2.15221057450E+001, +0.00000000000E+000
+1.85000000000E+008, +2.15125662913E+001, +0.00000000000E+000
+1.86000000000E+008, +2.15144017724E+001, +0.00000000000E+000
+1.87000000000E+008, +2.15016235061E+001, +0.00000000000E+000
+1.88000000000E+008, +2.14855784662E+001, +0.00000000000E+000
+1.89000000000E+008, +2.14611783855E+001, +0.00000000000E+000
+1.90000000000E+008, +2.14698616160E+001, +0.00000000000E+000
+1.91000000000E+008, +2.14594385653E+001, +0.00000000000E+000
+1.92000000000E+008, +2.14420315337E+001, +0.00000000000E+000
+1.93000000000E+008, +2.14433626187E+001, +0.00000000000E+000
+1.94000000000E+008, +2.14292715480E+001, +0.00000000000E+000
+1.95000000000E+008, +2.14289079626E+001, +0.00000000000E+000
+1.96000000000E+008, +2.14088517767E+001, +0.00000000000E+000
+1.97000000000E+008, +2.14139553753E+001, +0.00000000000E+000
+1.98000000000E+008, +2.13989518623E+001, +0.00000000000E+000
+1.99000000000E+008, +2.13885860010E+001, +0.00000000000E+000
+2.00000000000E+008, +2.13921922379E+001, +0.00000000000E+000
+2.01000000000E+008, +2.13860726012E+001, +0.00000000000E+000
+2.02000000000E+008, +2.13816097628E+001, +0.00000000000E+000
+2.03000000000E+008, +2.13860723358E+001, +0.00000000000E+000
+2.04000000000E+008, +2.13840278093E+001, +0.00000000000E+000
+2.05000000000E+008, +2.13722203244E+001, +0.00000000000E+000
+2.06000000000E+008, +2.13749783929E+001, +0.00000000000E+000
+2.07000000000E+008, +2.13709474794E+001, +0.00000000000E+000
+2.08000000000E+008, +2.13720605278E+001, +0.00000000000E+000
+2.09000000000E+008, +2.13775133657E+001, +0.00000000000E+000
+2.10000000000E+008, +2.13746139146E+001, +0.00000000000E+000
+2.11000000000E+008, +2.13836801981E+001, +0.00000000000E+000
+2.12000000000E+008, +2.13841081691E+001, +0.00000000000E+000
+2.13000000000E+008, +2.13749984391E+001, +0.00000000000E+000
+2.14000000000E+008, +2.13811101827E+001, +0.00000000000E+000
+2.15000000000E+008, +2.13937554212E+001, +0.00000000000E+000
+2.16000000000E+008, +2.13926069082E+001, +0.00000000000E+000
+2.17000000000E+008, +2.13854065864E+001, +0.00000000000E+000
+2.18000000000E+008, +2.13995027720E+001, +0.00000000000E+000
+2.19000000000E+008, +2.13952232623E+001, +0.00000000000E+000
+2.20000000000E+008, +2.13932465956E+001, +0.00000000000E+000
+2.21000000000E+008, +2.13974003476E+001, +0.00000000000E+000
+2.22000000000E+008, +2.13879456905E+001, +0.00000000000E+000
+2.23000000000E+008, +2.13880760306E+001, +0.00000000000E+000
+2.24000000000E+008, +2.13909434808E+001, +0.00000000000E+000
+2.25000000000E+008, +2.13815367267E+001, +0.00000000000E+000
+2.26000000000E+008, +2.13948851688E+001, +0.00000000000E+000
+2.27000000000E+008, +2.13787954061E+001, +0.00000000000E+000
+2.28000000000E+008, +2.13768264840E+001, +0.00000000000E+000
+2.29000000000E+008, +2.13774662620E+001, +0.00000000000E+000
+2.30000000000E+008, +2.13705949584E+001, +0.00000000000E+000
+2.31000000000E+008, +2.13754402566E+001, +0.00000000000E+000
+2.32000000000E+008, +2.13516061814E+001, +0.00000000000E+000
+2.33000000000E+008, +2.13566065392E+001, +0.00000000000E+000
+2.34000000000E+008, +2.13493005507E+001, +0.00000000000E+000
+2.35000000000E+008, +2.13317004088E+001, +0.00000000000E+000
+2.36000000000E+008, +2.13221460508E+001, +0.00000000000E+000
+2.37000000000E+008, +2.13208412515E+001, +0.00000000000E+000
+2.38000000000E+008, +2.13162639526E+001, +0.00000000000E+000
+2.39000000000E+008, +2.13060937070E+001, +0.00000000000E+000
+2.40000000000E+008, +2.12893678203E+001, +0.00000000000E+000
+2.41000000000E+008, +2.12836805442E+001, +0.00000000000E+000
+2.42000000000E+008, +2.12754729009E+001, +0.00000000000E+000
+2.43000000000E+008, +2.12584070685E+001, +0.00000000000E+000
+2.44000000000E+008, +2.12710257820E+001, +0.00000000000E+000
+2.45000000000E+008, +2.12522298708E+001, +0.00000000000E+000
+2.46000000000E+008, +2.12531174870E+001, +0.00000000000E+000
+2.47000000000E+008, +2.12414391292E+001, +0.00000000000E+000
+2.48000000000E+008, +2.12377755225E+001, +0.00000000000E+000
+2.49000000000E+008, +2.12311905091E+001, +0.00000000000E+000
+2.50000000000E+008, +2.12251203337E+001, +0.00000000000E+000
+2.51000000000E+008, +2.12182084556E+001, +0.00000000000E+000
+2.52000000000E+008, +2.12057894728E+001, +0.00000000000E+000
+2.53000000000E+008, +2.12101831692E+001, +0.00000000000E+000
+2.54000000000E+008, +2.11992594752E+001, +0.00000000000E+000
+2.55000000000E+008, +2.11993918010E+001, +0.00000000000E+000
+2.56000000000E+008, +2.12006772919E+001, +0.00000000000E+000
+2.57000000000E+008, +2.12014714119E+001, +0.00000000000E+000
+2.58000000000E+008, +2.12030736637E+001, +0.00000000000E+000
+2.59000000000E+008, +2.12024363734E+001, +0.00000000000E+000
+2.60000000000E+008, +2.12026205149E+001, +0.00000000000E+000
+2.61000000000E+008, +2.11912975091E+001, +0.00000000000E+000
+2.62000000000E+008, +2.11878911220E+001, +0.00000000000E+000
+2.63000000000E+008, +2.11890765594E+001, +0.00000000000E+000
+2.64000000000E+008, +2.11871841918E+001, +0.00000000000E+000
+2.65000000000E+008, +2.11815802326E+001, +0.00000000000E+000
+2.66000000000E+008, +2.11808647388E+001, +0.00000000000E+000
+2.67000000000E+008, +2.11889540283E+001, +0.00000000000E+000
+2.68000000000E+008, +2.11879472516E+001, +0.00000000000E+000
+2.69000000000E+008, +2.11743325499E+001, +0.00000000000E+000
+2.70000000000E+008, +2.11814114272E+001, +0.00000000000E+000
+2.71000000000E+008, +2.11908378242E+001, +0.00000000000E+000
+2.72000000000E+008, +2.11890998343E+001, +0.00000000000E+000
+2.73000000000E+008, +2.11847427042E+001, +0.00000000000E+000
+2.74000000000E+008, +2.11778009673E+001, +0.00000000000E+000
+2.75000000000E+008, +2.11840686640E+001, +0.00000000000E+000
+2.76000000000E+008, +2.11912200415E+001, +0.00000000000E+000
+2.77000000000E+008, +2.11888681034E+001, +0.00000000000E+000
+2.78000000000E+008, +2.11943221209E+001, +0.00000000000E+000
+2.79000000000E+008, +2.11792469880E+001, +0.00000000000E+000
+2.80000000000E+008, +2.11957791842E+001, +0.00000000000E+000
+2.81000000000E+008, +2.11884312291E+001, +0.00000000000E+000
+2.82000000000E+008, +2.11874137111E+001, +0.00000000000E+000
+2.83000000000E+008, +2.11797431126E+001, +0.00000000000E+000
+2.84000000000E+008, +2.11879080820E+001, +0.00000000000E+000
+2.85000000000E+008, +2.11828559084E+001, +0.00000000000E+000
+2.86000000000E+008, +2.11783950778E+001, +0.00000000000E+000
+2.87000000000E+008, +2.11745906931E+001, +0.00000000000E+000
+2.88000000000E+008, +2.11746598374E+001, +0.00000000000E+000
+2.89000000000E+008, +2.11671615931E+001, +0.00000000000E+000
+2.90000000000E+008, +2.11590938277E+001, +0.00000000000E+000
+2.91000000000E+008, +2.11657521374E+001, +0.00000000000E+000
+2.92000000000E+008, +2.11583096348E+001, +0.00000000000E+000
+2.93000000000E+008, +2.11594209522E+001, +0.00000000000E+000
+2.94000000000E+008, +2.11564624600E+001, +0.00000000000E+000
+2.95000000000E+008, +2.11464543836E+001, +0.00000000000E+000
+2.96000000000E+008, +2.11389227031E+001, +0.00000000000E+000
+2.97000000000E+008, +2.11241191917E+001, +0.00000000000E+000
+2.98000000000E+008, +2.11234411105E+001, +0.00000000000E+000
+2.99000000000E+008, +2.11199829595E+001, +0.00000000000E+000
+3.00000000000E+008, +2.11047208412E+001, +0.00000000000E+000
+3.01000000000E+008, +2.10953410651E+001, +0.00000000000E+000
+3.02000000000E+008, +2.10901037263E+001, +0.00000000000E+000
+3.03000000000E+008, +2.10725318852E+001, +0.00000000000E+000
+3.04000000000E+008, +2.10771439022E+001, +0.00000000000E+000
+3.05000000000E+008, +2.10613425536E+001, +0.00000000000E+000
+3.06000000000E+008, +2.10587891996E+001, +0.00000000000E+000
+3.07000000000E+008, +2.10436798410E+001, +0.00000000000E+000
+3.08000000000E+008, +2.10334416108E+001, +0.00000000000E+000
+3.09000000000E+008, +2.10207304541E+001, +0.00000000000E+000
+3.10000000000E+008, +2.10133402733E+001, +0.00000000000E+000
+3.11000000000E+008, +2.10091222907E+001, +0.00000000000E+000
+3.12000000000E+008, +2.09959454392E+001, +0.00000000000E+000
+3.13000000000E+008, +2.09868360239E+001, +0.00000000000E+000
+3.14000000000E+008, +2.09818410548E+001, +0.00000000000E+000
+3.15000000000E+008, +2.09775528536E+001, +0.00000000000E+000
+3.16000000000E+008, +2.09604198828E+001, +0.00000000000E+000
+3.17000000000E+008, +2.09584000609E+001, +0.00000000000E+000
+3.18000000000E+008, +2.09486288018E+001, +0.00000000000E+000
+3.19000000000E+008, +2.09432016352E+001, +0.00000000000E+000
+3.20000000000E+008, +2.09464059398E+001, +0.00000000000E+000
+3.21000000000E+008, +2.09365970322E+001, +0.00000000000E+000
+3.22000000000E+008, +2.09289501687E+001, +0.00000000000E+000
+3.23000000000E+008, +2.09250879009E+001, +0.00000000000E+000
+3.24000000000E+008, +2.09261652253E+001, +0.00000000000E+000
+3.25000000000E+008, +2.09146834929E+001, +0.00000000000E+000
+3.26000000000E+008, +2.09264000728E+001, +0.00000000000E+000
+3.27000000000E+008, +2.09097573970E+001, +0.00000000000E+000
+3.28000000000E+008, +2.09196348794E+001, +0.00000000000E+000
+3.29000000000E+008, +2.09095287296E+001, +0.00000000000E+000
+3.30000000000E+008, +2.09043451613E+001, +0.00000000000E+000
+3.31000000000E+008, +2.09079187525E+001, +0.00000000000E+000
+3.32000000000E+008, +2.09028620290E+001, +0.00000000000E+000
+3.33000000000E+008, +2.09077916754E+001, +0.00000000000E+000
+3.34000000000E+008, +2.08969404590E+001, +0.00000000000E+000
+3.35000000000E+008, +2.09050665619E+001, +0.00000000000E+000
+3.36000000000E+008, +2.09012696115E+001, +0.00000000000E+000
+3.37000000000E+008, +2.08979768973E+001, +0.00000000000E+000
+3.38000000000E+008, +2.08985152419E+001, +0.00000000000E+000
+3.39000000000E+008, +2.08972011707E+001, +0.00000000000E+000
+3.40000000000E+008, +2.08960571625E+001, +0.00000000000E+000
+3.41000000000E+008, +2.08845321685E+001, +0.00000000000E+000
+3.42000000000E+008, +2.08878090368E+001, +0.00000000000E+000
+3.43000000000E+008, +2.08826157050E+001, +0.00000000000E+000
+3.44000000000E+008, +2.08870794353E+001, +0.00000000000E+000
+3.45000000000E+008, +2.08805763700E+001, +0.00000000000E+000
+3.46000000000E+008, +2.08775901616E+001, +0.00000000000E+000
+3.47000000000E+008, +2.08814700335E+001, +0.00000000000E+000
+3.48000000000E+008, +2.08769740236E+001, +0.00000000000E+000
+3.49000000000E+008, +2.08770727820E+001, +0.00000000000E+000
+3.50000000000E+008, +2.08770608192E+001, +0.00000000000E+000
+3.51000000000E+008, +2.08740894892E+001, +0.00000000000E+000
+3.52000000000E+008, +2.08721820555E+001, +0.00000000000E+000
+3.53000000000E+008, +2.08719992293E+001, +0.00000000000E+000
+3.54000000000E+008, +2.08636401764E+001, +0.00000000000E+000
+3.55000000000E+008, +2.08603495492E+001, +0.00000000000E+000
+3.56000000000E+008, +2.08650197359E+001, +0.00000000000E+000
+3.57000000000E+008, +2.08651836868E+001, +0.00000000000E+000
+3.58000000000E+008, +2.08541345907E+001, +0.00000000000E+000
+3.59000000000E+008, +2.08601760983E+001, +0.00000000000E+000
+3.60000000000E+008, +2.08611496069E+001, +0.00000000000E+000
+3.61000000000E+008, +2.08539125049E+001, +0.00000000000E+000
+3.62000000000E+008, +2.08417923101E+001, +0.00000000000E+000
+3.63000000000E+008, +2.08439858756E+001, +0.00000000000E+000
+3.64000000000E+008, +2.08489869894E+001, +0.00000000000E+000
+3.65000000000E+008, +2.08359253566E+001, +0.00000000000E+000
+3.66000000000E+008, +2.08326015023E+001, +0.00000000000E+000
+3.67000000000E+008, +2.08426215407E+001, +0.00000000000E+000
+3.68000000000E+008, +2.08269679058E+001, +0.00000000000E+000
+3.69000000000E+008, +2.08239176382E+001, +0.00000000000E+000
+3.70000000000E+008, +2.08215536645E+001, +0.00000000000E+000
+3.71000000000E+008, +2.08271436059E+001, +0.00000000000E+000
+3.72000000000E+008, +2.08280770629E+001, +0.00000000000E+000
+3.73000000000E+008, +2.08173483489E+001, +0.00000000000E+000
+3.74000000000E+008, +2.08087121478E+001, +0.00000000000E+000
+3.75000000000E+008, +2.08162149184E+001, +0.00000000000E+000
+3.76000000000E+008, +2.07950633451E+001, +0.00000000000E+000
+3.77000000000E+008, +2.07976272825E+001, +0.00000000000E+000
+3.78000000000E+008, +2.07990094666E+001, +0.00000000000E+000
+3.79000000000E+008, +2.07829753150E+001, +0.00000000000E+000
+3.80000000000E+008, +2.07789022224E+001, +0.00000000000E+000
+3.81000000000E+008, +2.07727739066E+001, +0.00000000000E+000
+3.82000000000E+008, +2.07626277106E+001, +0.00000000000E+000
+3.83000000000E+008, +2.07645360177E+001, +0.00000000000E+000
+3.84000000000E+008, +2.07546238418E+001, +0.00000000000E+000
+3.85000000000E+008, +2.07532754200E+001, +0.00000000000E+000
+3.86000000000E+008, +2.07354044353E+001, +0.00000000000E+000
+3.87000000000E+008, +2.07423578676E+001, +0.00000000000E+000
+3.88000000000E+008, +2.07406830315E+001, +0.00000000000E+000
+3.89000000000E+008, +2.07179036753E+001, +0.00000000000E+000
+3.90000000000E+008, +2.07234445132E+001, +0.00000000000E+000
+3.91000000000E+008, +2.07253667583E+001, +0.00000000000E+000
+3.92000000000E+008, +2.07218067687E+001, +0.00000000000E+000
+3.93000000000E+008, +2.07162379112E+001, +0.00000000000E+000
+3.94000000000E+008, +2.07068132833E+001, +0.00000000000E+000
+3.95000000000E+008, +2.07016251072E+001, +0.00000000000E+000
+3.96000000000E+008, +2.06944897339E+001, +0.00000000000E+000
+3.97000000000E+008, +2.06888807131E+001, +0.00000000000E+000
+3.98000000000E+008, +2.06853692180E+001, +0.00000000000E+000
+3.99000000000E+008, +2.06759455807E+001, +0.00000000000E+000
+4.00000000000E+008, +2.06672940508E+001, +0.00000000000E+000
+4.01000000000E+008, +2.06723428512E+001, +0.00000000000E+000
+4.02000000000E+008, +2.06695492696E+001, +0.00000000000E+000
+4.03000000000E+008, +2.06592382826E+001, +0.00000000000E+000
+4.04000000000E+008, +2.06424431423E+001, +0.00000000000E+000
+4.05000000000E+008, +2.06422883910E+001, +0.00000000000E+000
+4.06000000000E+008, +2.06383812527E+001, +0.00000000000E+000
+4.07000000000E+008, +2.06354468753E+001, +0.00000000000E+000
+4.08000000000E+008, +2.06268594526E+001, +0.00000000000E+000
+4.09000000000E+008, +2.06265434295E+001, +0.00000000000E+000
+4.10000000000E+008, +2.06194453685E+001, +0.00000000000E+000
+4.11000000000E+008, +2.06082224959E+001, +0.00000000000E+000
+4.12000000000E+008, +2.06099206684E+001, +0.00000000000E+000
+4.13000000000E+008, +2.05893107482E+001, +0.00000000000E+000
+4.14000000000E+008, +2.05948792387E+001, +0.00000000000E+000
+4.15000000000E+008, +2.05843238238E+001, +0.00000000000E+000
+4.16000000000E+008, +2.05820727596E+001, +0.00000000000E+000
+4.17000000000E+008, +2.05730008424E+001, +0.00000000000E+000
+4.18000000000E+008, +2.05664273645E+001, +0.00000000000E+000
+4.19000000000E+008, +2.05534417757E+001, +0.00000000000E+000
+4.20000000000E+008, +2.05505711806E+001, +0.00000000000E+000
+4.21000000000E+008, +2.05516401569E+001, +0.00000000000E+000
