"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+1.48000000000E+008, +2.14952108724E+001, +0.00000000000E+000
+1.49000000000E+008, +2.14987777801E+001, +0.00000000000E+000
+1.50000000000E+008, +2.15045061694E+001, +0.00000000000E+000
+1.51000000000E+008, +2.15035341926E+001, +0.00000000000E+000
+1.52000000000E+008, +2.15145633211E+001, +0.00000000000E+000
+1.53000000000E+008, +2.15067466550E+001, +0.00000000000E+000
+1.54000000000E+008, +2.15044516210E+001, +0.00000000000E+000
+1.55000000000E+008, +2.15172256585E+001, +0.00000000000E+000
+1.56000000000E+008, +2.15194267895E+001, +0.00000000000E+000
+1.57000000000E+008, +2.15264869452E+001, +0.00000000000E+000
+1.58000000000E+008, +2.15245813393E+001, +0.00000000000E+000
+1.59000000000E+008, +2.15420642887E+001, +0.00000000000E+000
+1.60000000000E+008, +2.15386862743E+001, +0.00000000000E+000
+1.61000000000E+008, +2.15494594789E+001, +0.00000000000E+000
+1.62000000000E+008, +2.15496061321E+001, +0.00000000000E+000
+1.63000000000E+008, +2.15560578298E+001, +0.00000000000E+000
+1.64000000000E+008, +2.15491440208E+001, +0.00000000000E+000
+1.65000000000E+008, +2.15612417133E+001, +0.00000000000E+000
+1.66000000000E+008, +2.15491189935E+001, +0.00000000000E+000
+1.67000000000E+008, +2.15562081167E+001, +0.00000000000E+000
+1.68000000000E+008, +2.15482700940E+001, +0.00000000000E+000
+1.69000000000E+008, +2.15419321745E+001, +0.00000000000E+000
+1.70000000000E+008, +2.15478270540E+001, +0.00000000000E+000
+1.71000000000E+008, +2.15504952097E+001, +0.00000000000E+000
+1.72000000000E+008, +2.15499138961E+001, +0.00000000000E+000
+1.73000000000E+008, +2.15337177335E+001, +0.00000000000E+000
+1.74000000000E+008, +2.15326502410E+001, +0.00000000000E+000
+1.75000000000E+008, +2.15199869740E+001, +0.00000000000E+000
+1.76000000000E+008, +2.15234049620E+001, +0.00000000000E+000
+1.77000000000E+008, +2.15059210509E+001, +0.00000000000E+000
+1.78000000000E+008, +2.14990214506E+001, +0.00000000000E+000
+1.79000000000E+008, +2.14994520672E+001, +0.00000000000E+000
+1.80000000000E+008, +2.14912119192E+001, +0.00000000000E+000
+1.81000000000E+008, +2.14780303428E+001, +0.00000000000E+000
+1.82000000000E+008, +2.14677474652E+001, +0.00000000000E+000
+1.83000000000E+008, +2.14583971858E+001, +0.00000000000E+000
+1.84000000000E+008, +2.14520132397E+001, +0.00000000000E+000
+1.85000000000E+008, +2.14447532592E+001, +0.00000000000E+000
+1.86000000000E+008, +2.14266081446E+001, +0.00000000000E+000
+1.87000000000E+008, +2.14187593671E+001, +0.00000000000E+000
+1.88000000000E+008, +2.14121953867E+001, +0.00000000000E+000
+1.89000000000E+008, +2.13982211267E+001, +0.00000000000E+000
+1.90000000000E+008, +2.13807492346E+001, +0.00000000000E+000
+1.91000000000E+008, +2.13769286266E+001, +0.00000000000E+000
+1.92000000000E+008, +2.13709519762E+001, +0.00000000000E+000
+1.93000000000E+008, +2.13546013924E+001, +0.00000000000E+000
+1.94000000000E+008, +2.13508221055E+001, +0.00000000000E+000
+1.95000000000E+008, +2.13357915460E+001, +0.00000000000E+000
+1.96000000000E+008, +2.13261445745E+001, +0.00000000000E+000
+1.97000000000E+008, +2.13221079229E+001, +0.00000000000E+000
+1.98000000000E+008, +2.13150565485E+001, +0.00000000000E+000
+1.99000000000E+008, +2.13109289722E+001, +0.00000000000E+000
+2.00000000000E+008, +2.13106344486E+001, +0.00000000000E+000
+2.01000000000E+008, +2.12983120817E+001, +0.00000000000E+000
+2.02000000000E+008, +2.12999697425E+001, +0.00000000000E+000
+2.03000000000E+008, +2.13047528340E+001, +0.00000000000E+000
+2.04000000000E+008, +2.12919113534E+001, +0.00000000000E+000
+2.05000000000E+008, +2.12842359191E+001, +0.00000000000E+000
+2.06000000000E+008, +2.13007770502E+001, +0.00000000000E+000
+2.07000000000E+008, +2.12949669187E+001, +0.00000000000E+000
+2.08000000000E+008, +2.12979418132E+001, +0.00000000000E+000
+2.09000000000E+008, +2.12934750240E+001, +0.00000000000E+000
+2.10000000000E+008, +2.12985956185E+001, +0.00000000000E+000
+2.11000000000E+008, +2.12977555156E+001, +0.00000000000E+000
+2.12000000000E+008, +2.12979378857E+001, +0.00000000000E+000
+2.13000000000E+008, +2.13062412287E+001, +0.00000000000E+000
+2.14000000000E+008, +2.13031686557E+001, +0.00000000000E+000
+2.15000000000E+008, +2.13110375724E+001, +0.00000000000E+000
+2.16000000000E+008, +2.13038672911E+001, +0.00000000000E+000
+2.17000000000E+008, +2.13146684331E+001, +0.00000000000E+000
+2.18000000000E+008, +2.13166551516E+001, +0.00000000000E+000
+2.19000000000E+008, +2.13175111875E+001, +0.00000000000E+000
+2.20000000000E+008, +2.13303916994E+001, +0.00000000000E+000
+2.21000000000E+008, +2.13179684765E+001, +0.00000000000E+000
+2.22000000000E+008, +2.13226731404E+001, +0.00000000000E+000
+2.23000000000E+008, +2.13263558454E+001, +0.00000000000E+000
+2.24000000000E+008, +2.13192749839E+001, +0.00000000000E+000
+2.25000000000E+008, +2.13163770808E+001, +0.00000000000E+000
+2.26000000000E+008, +2.13151675911E+001, +0.00000000000E+000
+2.27000000000E+008, +2.13157521213E+001, +0.00000000000E+000
+2.28000000000E+008, +2.13043086152E+001, +0.00000000000E+000
+2.29000000000E+008, +2.13082660841E+001, +0.00000000000E+000
+2.30000000000E+008, +2.13105384063E+001, +0.00000000000E+000
+2.31000000000E+008, +2.12874155211E+001, +0.00000000000E+000
+2.32000000000E+008, +2.12941645828E+001, +0.00000000000E+000
+2.33000000000E+008, +2.12814401695E+001, +0.00000000000E+000
+2.34000000000E+008, +2.12651488700E+001, +0.00000000000E+000
+2.35000000000E+008, +2.12600823859E+001, +0.00000000000E+000
+2.36000000000E+008, +2.12523968213E+001, +0.00000000000E+000
+2.37000000000E+008, +2.12337399022E+001, +0.00000000000E+000
+2.38000000000E+008, +2.12381041053E+001, +0.00000000000E+000
+2.39000000000E+008, +2.12251417576E+001, +0.00000000000E+000
+2.40000000000E+008, +2.12246822278E+001, +0.00000000000E+000
+2.41000000000E+008, +2.12084559908E+001, +0.00000000000E+000
+2.42000000000E+008, +2.11903289355E+001, +0.00000000000E+000
+2.43000000000E+008, +2.11876369794E+001, +0.00000000000E+000
+2.44000000000E+008, +2.11874296236E+001, +0.00000000000E+000
+2.45000000000E+008, +2.11616607482E+001, +0.00000000000E+000
+2.46000000000E+008, +2.11677474122E+001, +0.00000000000E+000
+2.47000000000E+008, +2.11651434869E+001, +0.00000000000E+000
+2.48000000000E+008, +2.11390173191E+001, +0.00000000000E+000
+2.49000000000E+008, +2.11489739387E+001, +0.00000000000E+000
+2.50000000000E+008, +2.11326050219E+001, +0.00000000000E+000
+2.51000000000E+008, +2.11328131565E+001, +0.00000000000E+000
+2.52000000000E+008, +2.11310336853E+001, +0.00000000000E+000
+2.53000000000E+008, +2.11220215825E+001, +0.00000000000E+000
+2.54000000000E+008, +2.11110513253E+001, +0.00000000000E+000
+2.55000000000E+008, +2.11164686492E+001, +0.00000000000E+000
+2.56000000000E+008, +2.11120980872E+001, +0.00000000000E+000
+2.57000000000E+008, +2.11125267338E+001, +0.00000000000E+000
+2.58000000000E+008, +2.11125539379E+001, +0.00000000000E+000
+2.59000000000E+008, +2.11025628858E+001, +0.00000000000E+000
+2.60000000000E+008, +2.10960097640E+001, +0.00000000000E+000
+2.61000000000E+008, +2.10997828860E+001, +0.00000000000E+000
+2.62000000000E+008, +2.11087205306E+001, +0.00000000000E+000
+2.63000000000E+008, +2.11067035372E+001, +0.00000000000E+000
+2.64000000000E+008, +2.11048498425E+001, +0.00000000000E+000
+2.65000000000E+008, +2.11077351437E+001, +0.00000000000E+000
+2.66000000000E+008, +2.11152396521E+001, +0.00000000000E+000
+2.67000000000E+008, +2.10969935958E+001, +0.00000000000E+000
+2.68000000000E+008, +2.10921863737E+001, +0.00000000000E+000
+2.69000000000E+008, +2.11054663626E+001, +0.00000000000E+000
+2.70000000000E+008, +2.11012720752E+001, +0.00000000000E+000
+2.71000000000E+008, +2.11094879251E+001, +0.00000000000E+000
+2.72000000000E+008, +2.11110221293E+001, +0.00000000000E+000
+2.73000000000E+008, +2.11015707809E+001, +0.00000000000E+000
+2.74000000000E+008, +2.11156086270E+001, +0.00000000000E+000
+2.75000000000E+008, +2.11030337628E+001, +0.00000000000E+000
+2.76000000000E+008, +2.11086046775E+001, +0.00000000000E+000
+2.77000000000E+008, +2.11115596498E+001, +0.00000000000E+000
+2.78000000000E+008, +2.11062059473E+001, +0.00000000000E+000
+2.79000000000E+008, +2.11138297763E+001, +0.00000000000E+000
+2.80000000000E+008, +2.11040305862E+001, +0.00000000000E+000
+2.81000000000E+008, +2.11029326013E+001, +0.00000000000E+000
+2.82000000000E+008, +2.11033925069E+001, +0.00000000000E+000
+2.83000000000E+008, +2.11147857906E+001, +0.00000000000E+000
+2.84000000000E+008, +2.11063875939E+001, +0.00000000000E+000
+2.85000000000E+008, +2.10979945292E+001, +0.00000000000E+000
+2.86000000000E+008, +2.11015109245E+001, +0.00000000000E+000
+2.87000000000E+008, +2.10877499325E+001, +0.00000000000E+000
+2.88000000000E+008, +2.11062246327E+001, +0.00000000000E+000
+2.89000000000E+008, +2.10952835718E+001, +0.00000000000E+000
+2.90000000000E+008, +2.10821174301E+001, +0.00000000000E+000
+2.91000000000E+008, +2.10749440608E+001, +0.00000000000E+000
+2.92000000000E+008, +2.10739354779E+001, +0.00000000000E+000
+2.93000000000E+008, +2.10780492596E+001, +0.00000000000E+000
+2.94000000000E+008, +2.10707335218E+001, +0.00000000000E+000
+2.95000000000E+008, +2.10546077641E+001, +0.00000000000E+000
+2.96000000000E+008, +2.10557066004E+001, +0.00000000000E+000
+2.97000000000E+008, +2.10384250527E+001, +0.00000000000E+000
+2.98000000000E+008, +2.10403886622E+001, +0.00000000000E+000
+2.99000000000E+008, +2.10247108615E+001, +0.00000000000E+000
+3.00000000000E+008, +2.10206041555E+001, +0.00000000000E+000
+3.01000000000E+008, +2.10098089905E+001, +0.00000000000E+000
+3.02000000000E+008, +2.09896103344E+001, +0.00000000000E+000
+3.03000000000E+008, +2.09921114231E+001, +0.00000000000E+000
+3.04000000000E+008, +2.09811377611E+001, +0.00000000000E+000
+3.05000000000E+008, +2.09609765977E+001, +0.00000000000E+000
+3.06000000000E+008, +2.09580179074E+001, +0.00000000000E+000
+3.07000000000E+008, +2.09521690211E+001, +0.00000000000E+000
+3.08000000000E+008, +2.09257448663E+001, +0.00000000000E+000
+3.09000000000E+008, +2.09331982825E+001, +0.00000000000E+000
+3.10000000000E+008, +2.09091102006E+001, +0.00000000000E+000
+3.11000000000E+008, +2.09010662308E+001, +0.00000000000E+000
+3.12000000000E+008, +2.08902453723E+001, +0.00000000000E+000
+3.13000000000E+008, +2.08854017740E+001, +0.00000000000E+000
+3.14000000000E+008, +2.08795648382E+001, +0.00000000000E+000
+3.15000000000E+008, +2.08690206184E+001, +0.00000000000E+000
+3.16000000000E+008, +2.08625666911E+001, +0.00000000000E+000
+3.17000000000E+008, +2.08533654432E+001, +0.00000000000E+000
+3.18000000000E+008, +2.08435703304E+001, +0.00000000000E+000
+3.19000000000E+008, +2.08379740802E+001, +0.00000000000E+000
+3.20000000000E+008, +2.08404215584E+001, +0.00000000000E+000
+3.21000000000E+008, +2.08387305913E+001, +0.00000000000E+000
+3.22000000000E+008, +2.08301807607E+001, +0.00000000000E+000
+3.23000000000E+008, +2.08280311787E+001, +0.00000000000E+000
+3.24000000000E+008, +2.08289017713E+001, +0.00000000000E+000
+3.25000000000E+008, +2.08158072050E+001, +0.00000000000E+000
+3.26000000000E+008, +2.08221418613E+001, +0.00000000000E+000
+3.27000000000E+008, +2.08252049578E+001, +0.00000000000E+000
+3.28000000000E+008, +2.08188421784E+001, +0.00000000000E+000
+3.29000000000E+008, +2.08214942292E+001, +0.00000000000E+000
+3.30000000000E+008, +2.08240581525E+001, +0.00000000000E+000
+3.31000000000E+008, +2.08169043134E+001, +0.00000000000E+000
+3.32000000000E+008, +2.08149698789E+001, +0.00000000000E+000
+3.33000000000E+008, +2.08114026884E+001, +0.00000000000E+000
+3.34000000000E+008, +2.08168901978E+001, +0.00000000000E+000
+3.35000000000E+008, +2.08093941656E+001, +0.00000000000E+000
+3.36000000000E+008, +2.08097754083E+001, +0.00000000000E+000
+3.37000000000E+008, +2.08159033357E+001, +0.00000000000E+000
+3.38000000000E+008, +2.08104665510E+001, +0.00000000000E+000
+3.39000000000E+008, +2.08014197759E+001, +0.00000000000E+000
+3.40000000000E+008, +2.08123593851E+001, +0.00000000000E+000
+3.41000000000E+008, +2.08046620125E+001, +0.00000000000E+000
+3.42000000000E+008, +2.08158891674E+001, +0.00000000000E+000
+3.43000000000E+008, +2.08127208703E+001, +0.00000000000E+000
+3.44000000000E+008, +2.08030498175E+001, +0.00000000000E+000
+3.45000000000E+008, +2.08069997291E+001, +0.00000000000E+000
+3.46000000000E+008, +2.08009587871E+001, +0.00000000000E+000
+3.47000000000E+008, +2.07999333600E+001, +0.00000000000E+000
+3.48000000000E+008, +2.08068767351E+001, +0.00000000000E+000
+3.49000000000E+008, +2.07949100738E+001, +0.00000000000E+000
+3.50000000000E+008, +2.07994320183E+001, +0.00000000000E+000
+3.51000000000E+008, +2.07993145732E+001, +0.00000000000E+000
+3.52000000000E+008, +2.07889390342E+001, +0.00000000000E+000
+3.53000000000E+008, +2.07942773019E+001, +0.00000000000E+000
+3.54000000000E+008, +2.07861357874E+001, +0.00000000000E+000
+3.55000000000E+008, +2.07831072733E+001, +0.00000000000E+000
+3.56000000000E+008, +2.07776043235E+001, +0.00000000000E+000
+3.57000000000E+008, +2.07829231288E+001, +0.00000000000E+000
+3.58000000000E+008, +2.07750379986E+001, +0.00000000000E+000
+3.59000000000E+008, +2.07768700976E+001, +0.00000000000E+000
+3.60000000000E+008, +2.07804920521E+001, +0.00000000000E+000
+3.61000000000E+008, +2.07793242545E+001, +0.00000000000E+000
+3.62000000000E+008, +2.07701114389E+001, +0.00000000000E+000
+3.63000000000E+008, +2.07594632379E+001, +0.00000000000E+000
+3.64000000000E+008, +2.07584440442E+001, +0.00000000000E+000
+3.65000000000E+008, +2.07532580142E+001, +0.00000000000E+000
+3.66000000000E+008, +2.07520763662E+001, +0.00000000000E+000
+3.67000000000E+008, +2.07520498550E+001, +0.00000000000E+000
+3.68000000000E+008, +2.07449802136E+001, +0.00000000000E+000
+3.69000000000E+008, +2.07534671340E+001, +0.00000000000E+000
+3.70000000000E+008, +2.07367683295E+001, +0.00000000000E+000
+3.71000000000E+008, +2.07274018119E+001, +0.00000000000E+000
+3.72000000000E+008, +2.07278519995E+001, +0.00000000000E+000
+3.73000000000E+008, +2.07233160270E+001, +0.00000000000E+000
+3.74000000000E+008, +2.07128951254E+001, +0.00000000000E+000
+3.75000000000E+008, +2.07152816037E+001, +0.00000000000E+000
+3.76000000000E+008, +2.07081700660E+001, +0.00000000000E+000
+3.77000000000E+008, +2.06969147539E+001, +0.00000000000E+000
+3.78000000000E+008, +2.06923977880E+001, +0.00000000000E+000
+3.79000000000E+008, +2.06991223318E+001, +0.00000000000E+000
+3.80000000000E+008, +2.06874210494E+001, +0.00000000000E+000
+3.81000000000E+008, +2.06809805548E+001, +0.00000000000E+000
+3.82000000000E+008, +2.06734168955E+001, +0.00000000000E+000
+3.83000000000E+008, +2.06681102511E+001, +0.00000000000E+000
+3.84000000000E+008, +2.06632339518E+001, +0.00000000000E+000
+3.85000000000E+008, +2.06616561671E+001, +0.00000000000E+000
+3.86000000000E+008, +2.06445106855E+001, +0.00000000000E+000
+3.87000000000E+008, +2.06469105612E+001, +0.00000000000E+000
+3.88000000000E+008, +2.06411475790E+001, +0.00000000000E+000
+3.89000000000E+008, +2.06372321194E+001, +0.00000000000E+000
+3.90000000000E+008, +2.06233280881E+001, +0.00000000000E+000
+3.91000000000E+008, +2.06156695629E+001, +0.00000000000E+000
+3.92000000000E+008, +2.06272313816E+001, +0.00000000000E+000
+3.93000000000E+008, +2.06040537896E+001, +0.00000000000E+000
+3.94000000000E+008, +2.06118170806E+001, +0.00000000000E+000
+3.95000000000E+008, +2.06125336772E+001, +0.00000000000E+000
+3.96000000000E+008, +2.05977247934E+001, +0.00000000000E+000
+3.97000000000E+008, +2.05988819176E+001, +0.00000000000E+000
+3.98000000000E+008, +2.05842688045E+001, +0.00000000000E+000
+3.99000000000E+008, +2.05765227240E+001, +0.00000000000E+000
+4.00000000000E+008, +2.05828119126E+001, +0.00000000000E+000
+4.01000000000E+008, +2.05782757365E+001, +0.00000000000E+000
+4.02000000000E+008, +2.05700475736E+001, +0.00000000000E+000
+4.03000000000E+008, +2.05619869972E+001, +0.00000000000E+000
+4.04000000000E+008, +2.05536877706E+001, +0.00000000000E+000
+4.05000000000E+008, +2.05539184810E+001, +0.00000000000E+000
+4.06000000000E+008, +2.05515746298E+001, +0.00000000000E+000
+4.07000000000E+008, +2.05469573988E+001, +0.00000000000E+000
+4.08000000000E+008, +2.05361431058E+001, +0.00000000000E+000
+4.09000000000E+008, +2.05323162685E+001, +0.00000000000E+000
+4.10000000000E+008, +2.05204473109E+001, +0.00000000000E+000
+4.11000000000E+008, +2.05167169880E+001, +0.00000000000E+000
+4.12000000000E+008, +2.05085917443E+001, +0.00000000000E+000
+4.13000000000E+008, +2.05199042409E+001, +0.00000000000E+000
+4.14000000000E+008, +2.04954017447E+001, +0.00000000000E+000
+4.15000000000E+008, +2.04969325605E+001, +0.00000000000E+000
+4.16000000000E+008, +2.04939461435E+001, +0.00000000000E+000
+4.17000000000E+008, +2.04826219038E+001, +0.00000000000E+000
+4.18000000000E+008, +2.04732887509E+001, +0.00000000000E+000
+4.19000000000E+008, +2.04770917477E+001, +0.00000000000E+000
+4.20000000000E+008, +2.04654209914E+001, +0.00000000000E+000
+4.21000000000E+008, +2.04661649272E+001, +0.00000000000E+000
